Postcode,lat,Lon
3984KA,52.05148000,5.23539274
3984KB,52.05238698,5.23452264
3984KC,52.05174101,5.23570893
3984KD,52.05250450,5.23485713
3984KE,52.05323077,5.23313183
3984KG,52.05136555,5.23646219
3984KH,52.05235760,5.23927868
3984KJ,52.05108707,5.23657975
3984KK,52.05148528,5.23873607
3984KL,52.05284024,5.23681226
3984KM,52.05286591,5.23742856
3984KN,52.05228157,5.23629973
3984KP,52.05197519,5.23692707
3984KR,52.05199804,5.23443444
3984KS,52.05161378,5.23394014
3984KT,52.04885694,5.23678309
3984KV,52.05413820,5.23326196
3984KW,52.05297997,5.23369308
3984KX,52.05307647,5.23471862
3984KZ,52.04918592,5.23691837
3984LD,52.04537486,5.21378924
3984LE,52.04652705,5.21031203
3984LG,52.04725636,5.23353977
3984LH,52.04289343,5.23098513
3984LJ,52.04018101,5.20252532
3984LK,52.04575292,5.22706060
3984LL,52.04835391,5.22501964
3984LM,52.05018236,5.22793787
3984LN,52.04764558,5.23041046
3984LP,52.04749424,5.22965069
3984LR,52.04065453,5.21623183
3984LS,52.04731446,5.22481672
3984MA,52.04756443,5.23529857
3984MB,52.04743603,5.23363776
3984MC,52.04673729,5.23448873
3984MD,52.04747909,5.23638537
3984ME,52.04735201,5.23712688
3984MG,52.04626540,5.23596662
3984MH,52.04603788,5.23653760
3984MJ,52.04519271,5.23639720
3984MK,52.04652478,5.23695201
3984ML,52.04602486,5.23481623
3984MN,52.04592365,5.23498383
3984MR,52.04692699,5.23157462
3984MS,52.04731952,5.23155854
3984MX,52.04867932,5.23555146
3984MZ,52.04843984,5.23618641
3984NB,52.05248746,5.22911240
3984NC,52.05582757,5.22883711
3984NE,52.04605763,5.24659748
3984NG,52.05591035,5.24888440
3984NH,52.05031566,5.23780693
3984NJ,52.05194450,5.23939060
3984NK,52.05789207,5.24198345
3984NL,52.04938349,5.23639514
3984NM,52.05158525,5.23961046
3984NN,52.05381077,5.24135253
3984NP,52.05099081,5.23815988
3984NR,52.05060759,5.23765209
3984NS,52.05065205,5.23812785
3984NT,52.05328826,5.22995806
3984NV,52.05061258,5.23878751
3984NW,52.05121857,5.24108411
3984NX,52.05407246,5.24257433
3984NZ,52.05729792,5.24320439
3984PA,52.05165618,5.23021457
3984PB,52.05160954,5.24363311
3984PC,52.05078021,5.24319989
3984PD,52.05004164,5.24183226
3984PE,52.05063210,5.23927830
3984PG,52.05123512,5.23993235
3984PH,52.05060579,5.23996416
3984PJ,52.04999380,5.23950044
3984PK,52.05153190,5.24088092
3984PL,52.05235054,5.24083490
3984PM,52.05210821,5.24141536
3984PN,52.05288384,5.24368882
3984PP,52.05362147,5.24383231
3984PR,52.05653847,5.24130365
3984PS,52.05061283,5.23104757
3984PZ,52.05320427,5.22840242
3984RA,52.04920000,5.22576986
3984RB,52.04902266,5.22569733
3984RC,52.04870187,5.22403345
3984RD,52.04870371,5.22375590
3984RE,52.04992355,5.22394537
3984RG,52.04976097,5.22351020
3984RH,52.04943554,5.22287875
3984RJ,52.04924105,5.22215954
3984SR,52.05687001,5.22784161
3984ST,52.05314975,5.22630900
3985AA,52.02624552,5.24308463
3985AB,52.02651239,5.24304674
3985AC,52.02467561,5.24022355
3985AD,52.02622537,5.24243493
3985AE,52.02461115,5.23916033
3985AG,52.02616939,5.24195917
3985AH,52.02581759,5.24077492
3985AJ,52.02546577,5.23977070
3985AK,52.02499703,5.23883929
3985LA,52.03275276,5.24255406
3985LB,52.03488220,5.24232357
3985LC,52.03138933,5.23989553
3985LD,52.02503627,5.20711263
3985LE,52.02612311,5.21399376
3985LK,52.02278769,5.23998136
3985LL,52.02258164,5.24033536
3985LM,52.02175718,5.24115928
3985LN,52.02068308,5.24199469
3985LP,52.02193897,5.24114396
3985MG,52.04050632,5.24027859
3985MH,52.03746307,5.24172166
3985MJ,52.03306939,5.24666633
3985MK,52.02954051,5.25751866
3985PA,52.02380579,5.24225232
3985PB,52.02362542,5.24165645
3985PC,52.02351006,5.24280718
3985PD,52.02288877,5.24221221
3985PE,52.02306918,5.24289584
3985PG,52.02263030,5.24345008
3985PH,52.02256795,5.24391650
3985PJ,52.02206345,5.24295784
3985PK,52.02418440,5.24436849
3985PL,52.02410305,5.24363236
3985PM,52.02417602,5.24381340
3985PN,52.02432097,5.24418772
3985PP,52.02313113,5.24453807
3985RA,52.02454902,5.24659089
3985RA,52.02449096,5.24702939
3985RB,52.02526901,5.24776897
3985RC,52.03956863,5.24884292
3985RD,52.02562118,5.24846061
3985RE,52.03201241,5.25771219
3985RG,52.02657949,5.24644176
3985RH,52.02631045,5.24690779
3985RJ,52.02660806,5.24761910
3985RK,52.02677018,5.24807246
3985RL,52.02582655,5.24817538
3985RM,52.02527599,5.24741979
3985RN,52.01919350,5.24274884
3985RP,52.02657713,5.24539267
3985RR,52.02358567,5.24561790
3985RS,52.02178080,5.24494442
3985RT,52.01885484,5.24366987
3985RV,52.02650431,5.24500708
3985RW,52.02320757,5.24520810
3985RX,52.02093109,5.24311607
3985RZ,52.02506593,5.24382190
3985SB,52.02457337,5.24601526
3985SC,52.02431548,5.24752746
3985SE,52.02085137,5.24232357
3985SG,52.01689447,5.25571247
3985SH,52.00553952,5.27511516
3985SJ,52.02130216,5.26347633
3985SK,52.00817554,5.26393071
3985SL,52.01723724,5.27289713
3985SM,52.01477547,5.27579120
3985SN,52.02680414,5.24621971
3985SP,52.02697704,5.24862386
3985SR,52.02586751,5.25053252
3985SX,52.02649212,5.24570308
3989NZ,51.99310503,5.13885813
3991AA,52.02696593,5.16324961
3991AA,52.02686244,5.16836196
3991AB,52.02508676,5.17131395
3991AC,52.02428929,5.17138684
3991AD,52.02723152,5.16778668
3991AE,52.02555826,5.17083794
3991AJ,52.01778001,5.17645965
3991AN,52.02253160,5.16492200
3991AP,52.02268218,5.17114003
3991AR,52.02278300,5.16935831
3991AS,52.02194358,5.17258507
3991AT,52.02355202,5.17382885
3991AV,52.02449950,5.17419669
3991AW,52.02424388,5.17496285
3991AZ,52.02104923,5.16910013
3991BA,52.02829548,5.16870088
3991BB,52.02916203,5.17050191
3991BC,52.02768523,5.16545437
3991BD,52.02944233,5.17033619
3991BE,52.03113468,5.16744760
3991BG,52.03089500,5.16772004
3991BH,52.02985025,5.16715981
3991BJ,52.03018344,5.16947884
3991BK,52.03001538,5.16601187
3991BL,52.03050475,5.16887405
3991BM,52.02898054,5.16760029
3991BN,52.02958508,5.16701961
3991BP,52.02942697,5.16628214
3991BR,52.02932623,5.16576706
3991BS,52.02918943,5.16561917
3991BT,52.02878451,5.16538676
3991BV,52.02931807,5.16434807
3991BW,52.02899677,5.16437318
3991BX,52.02896062,5.16376192
3991BZ,52.02732420,5.16679007
3991CA,52.03089088,5.16917574
3991CB,52.03137184,5.16927620
3991CC,52.03154238,5.16971103
3991CD,52.02377575,5.14673534
3991CE,52.02436556,5.14748469
3991CG,52.02332010,5.14717326
3991CH,52.02445811,5.15105853
3991CJ,52.02302993,5.15011448
3991CK,52.02131174,5.14968716
3991CL,52.02291717,5.15327589
3991CM,52.02341393,5.15464878
3991CN,52.02011675,5.15143832
3991CP,52.02146879,5.15917184
3991CR,52.01994796,5.15492663
3991CS,52.01978120,5.15897725
3991CT,52.02007822,5.16124444
3991CW,52.02231449,5.14371115
3991CW,52.02333741,5.13912802
3991CX,52.01970132,5.14525385
3991CZ,52.02196595,5.14311784
3991DA,52.02555104,5.16207431
3991DA,52.02685328,5.16147294
3991DB,52.02519967,5.16365486
3991DC,52.02690295,5.16131317
3991DC,52.02595736,5.16319953
3991DD,52.02762527,5.16261644
3991DE,52.02672874,5.16433265
3991DG,52.02706807,5.16041658
3991DH,52.02619162,5.15986752
3991DJ,52.02657425,5.16485503
3991DK,52.02744892,5.16215459
3991DL,52.02757990,5.16272088
3991DM,52.02782685,5.16129973
3991DN,52.02853949,5.15957427
3991DP,52.02745606,5.15981183
3991DR,52.02970006,5.16087649
3991DS,52.02890045,5.16044765
3991DT,52.02960847,5.16177665
3991DV,52.02782682,5.15886144
3991DW,52.02667410,5.16328019
3991DX,52.02844347,5.15969705
3991DZ,52.02725962,5.16144652
3991EA,52.02875421,5.16204753
3991EB,52.03012277,5.16246569
3991EC,52.02874754,5.16147454
3991ED,52.02817058,5.16331474
3991EE,52.02877488,5.16304583
3991EG,52.02799673,5.16294236
3991EH,52.02854006,5.16269763
3991EJ,52.02575333,5.15875550
3991EK,52.01364335,5.17231181
3991EL,52.01265081,5.17162294
3991EM,52.01315863,5.17088974
3991EN,52.01304704,5.17136881
3991EP,52.01283219,5.17123900
3991ER,52.01263255,5.16953961
3991ES,52.01225292,5.16888175
3991ET,52.01184285,5.16814290
3991EV,52.01253590,5.17019421
3991EW,52.01228034,5.17056863
3991EX,52.01151003,5.16992366
3991EZ,52.01192702,5.17067582
3991GA,52.03044866,5.16541060
3991GC,52.03051959,5.16648136
3991GD,52.03101174,5.16427795
3991GE,52.03153253,5.16389112
3991GG,52.03282686,5.16541861
3991GH,52.03247189,5.16357175
3991GJ,52.03316916,5.16567773
3991GK,52.03184456,5.16458451
3991GL,52.03298172,5.16351108
3991GM,52.03103061,5.16635651
3991GN,52.03158584,5.16485364
3991GP,52.03206608,5.16559333
3991GR,52.03169452,5.16599612
3991GS,52.03157466,5.16545130
3991GT,52.03207808,5.16650059
3991GV,52.03258058,5.16565391
3991GX,52.03291867,5.16716442
3991GZ,52.03262752,5.16653764
3991HA,52.03343003,5.16442085
3991HB,52.03233453,5.16294018
3991HC,52.03167615,5.16295696
3991HD,52.03198412,5.16903918
3991HE,52.01712906,5.16389729
3991HG,52.01705706,5.16442747
3991HH,52.01580829,5.16364178
3991HJ,52.01613127,5.16235147
3991HK,52.01694813,5.16246987
3991HL,52.01771926,5.16321745
3991HN,52.01351408,5.16553766
3991HP,52.01457475,5.16414997
3991HR,52.01448722,5.16502295
3991HS,52.01349930,5.16305960
3991HT,52.01294137,5.16445492
3991HV,52.01260002,5.16377150
3991JA,52.03113385,5.15542971
3991JB,52.03093530,5.15466413
3991JC,52.03052636,5.15553780
3991JD,52.03030425,5.15596094
3991JE,52.02970799,5.15614536
3991JG,52.02918878,5.15615918
3991JH,52.02878062,5.15628678
3991JJ,52.02856901,5.15539348
3991JK,52.02908910,5.15688766
3991JL,52.02837828,5.15660143
3991JM,52.02883670,5.15576873
3991JN,52.02890377,5.15492626
3991JP,52.02735514,5.15707215
3991JR,52.02898303,5.15400047
3991JR,52.02597340,5.15569758
3991JS,52.02626008,5.15530428
3991JS,52.02902501,5.15733691
3991JT,52.02787426,5.15635686
3991JV,52.02784729,5.15495846
3991JV,52.02653801,5.15782046
3991JW,52.02774577,5.15591381
3991JW,52.02640611,5.15712782
3991JX,52.02786596,5.15445087
3991JZ,52.02641067,5.15666266
3991KA,52.02658047,5.17089882
3991KB,52.02417548,5.16917510
3991KC,52.02401612,5.17001214
3991KD,52.02502606,5.16810952
3991KE,52.02476731,5.16903398
3991KG,52.02641202,5.16977061
3991KH,52.02779110,5.16868059
3991KJ,52.02800018,5.16914522
3991KK,52.02759759,5.16830112
3991KL,52.02819527,5.17002705
3991KM,52.02644281,5.17239423
3991KN,52.02683478,5.17139691
3991KP,52.02722857,5.17145917
3991KR,52.02758961,5.17103387
3991KS,52.02732564,5.16893145
3991KT,52.02666460,5.16997666
3991KV,52.02611071,5.17219570
3991KW,52.02607394,5.17162101
3991KX,52.02914542,5.17373348
3991KZ,52.02881859,5.17265720
3991LA,52.02391916,5.16120352
3991LB,52.02335014,5.16181191
3991LC,52.02343607,5.16334396
3991LD,52.02044699,5.16268921
3991LE,52.01673939,5.17097100
3991LG,52.01625330,5.17184823
3991LJ,52.02506538,5.15716378
3991LK,52.02188744,5.16289795
3991LM,52.01631117,5.14696465
3991LN,52.02414550,5.16023943
3991LN,52.02256517,5.13747457
3991LP,52.01575345,5.17016663
3991LR,52.01535383,5.17125049
3991LS,52.02320420,5.13998824
3991LT,52.01543404,5.17182446
3991LV,52.01568047,5.17278874
3991LW,52.01576468,5.17078382
3991LX,52.01723782,5.16813426
3991LZ,52.01707726,5.15035766
3991MA,52.01872188,5.16932424
3991MA,52.01986389,5.17044592
3991MB,52.01959129,5.16907280
3991MC,52.00892942,5.18687422
3991MD,52.01714801,5.16850545
3991ME,52.01748470,5.16891348
3991MG,52.01795571,5.16738374
3991MH,52.01596125,5.16798877
3991MJ,52.01586851,5.16737962
3991MK,52.01632368,5.16694179
3991ML,52.01620727,5.16611858
3991MM,52.01928719,5.16806623
3991MN,52.01618236,5.16563474
3991MP,52.01571008,5.16536157
3991MR,52.01705102,5.17307169
3991MS,52.01693418,5.16640664
3991MT,52.01529036,5.16715998
3991MV,52.01788168,5.17234285
3991MW,52.01960657,5.17115621
3991MX,52.01838586,5.17023044
3991MX,52.01797387,5.17386423
3991MZ,52.01860119,5.16532862
3991NA,52.01791472,5.16460579
3991NB,52.02226341,5.17476178
3991NC,52.02190177,5.17554904
3991ND,52.02071173,5.17640106
3991NE,52.01924039,5.17722398
3991NG,52.02143109,5.17461525
3991NH,52.01940108,5.17614081
3991NJ,52.02097143,5.17515353
3991NK,52.01984965,5.17589950
3991NL,52.01884416,5.17665922
3991NM,52.01893126,5.17565341
3991NN,52.01908129,5.17496973
3991NP,52.01922706,5.17434170
3991NR,52.01937610,5.17372633
3991NS,52.01985328,5.17333333
3991NT,52.02019997,5.17491435
3991NV,52.02034884,5.17310780
3991NW,52.02082618,5.17351235
3991NX,52.02133921,5.17387421
3991NZ,52.02212182,5.17443080
3991PA,52.01813984,5.17558082
3991PB,52.01833915,5.17524437
3991PC,52.01853192,5.17460213
3991PD,52.01868523,5.17399560
3991PE,52.01889481,5.17340447
3991PG,52.01924526,5.17264315
3991PH,52.01805866,5.17355330
3991PJ,52.01769331,5.17464787
3991PK,52.01840338,5.17499704
3991PL,52.01769411,5.17313710
3991PM,52.01841597,5.17180364
3991PN,52.02168612,5.16710267
3991PP,52.02090825,5.16528813
3991PR,52.02067149,5.16663600
3991PS,52.02007165,5.16652309
3991PT,52.01963390,5.16616923
3991PV,52.02097642,5.16711319
3991PW,52.01948803,5.16683665
3991PX,52.01854698,5.17034649
3991PZ,52.02083075,5.16813165
3991PZ,52.01980383,5.16997193
3991RA,52.02793996,5.14961073
3991RB,52.02689271,5.15032299
3991RC,52.02809716,5.15016243
3991RD,52.02829575,5.15121729
3991RD,52.02721650,5.15261995
3991RE,52.02770952,5.15148252
3991RG,52.02752517,5.15224127
3991RG,52.02850673,5.15172417
3991RH,52.02807944,5.15082578
3991RJ,52.02869728,5.15208199
3991RK,52.02898170,5.15240514
3991RL,52.02941593,5.15295510
3991RM,52.01524775,5.17335509
3991RN,52.01538115,5.17425952
3991RP,52.01473130,5.17352512
3991RR,52.01476259,5.17365997
3991RS,52.01490616,5.17394840
3991RT,52.01420117,5.17330851
3991RV,52.01391621,5.17395223
3991RW,52.01414369,5.17185791
3991RX,52.01374718,5.17223681
3991RZ,52.01333994,5.17288633
3991SB,52.01152796,5.18080848
3991SC,52.01273845,5.18109791
3991SE,52.01357073,5.18068547
3991SG,52.01183722,5.18117133
3991SH,52.01344956,5.18057796
3991SJ,52.01500544,5.17968628
3991SK,52.01338722,5.17995834
3991SL,52.01467181,5.17911968
3991SM,52.01454417,5.17806802
3991SN,52.01426461,5.17850865
3991SP,52.01388589,5.17951527
3991SR,52.01359834,5.17913067
3991ST,52.01420477,5.18016020
3991SV,52.01506870,5.17990557
3991SW,52.01568651,5.17664777
3991SX,52.02300265,5.17642697
3991SZ,52.02040059,5.17769762
3991TA,52.02942925,5.14890063
3991TB,52.03095280,5.15170998
3991TC,52.02966351,5.14807632
3991TD,52.03044662,5.14918224
3991TE,52.03089507,5.15039662
3991TG,52.03135070,5.15255993
3991TH,52.03162692,5.15244774
3991TJ,52.03175715,5.15357905
3991TK,52.03117465,5.15023126
3991TL,52.03087305,5.14799147
3991TM,52.03097358,5.14868468
3991TN,52.03095207,5.14928869
3991TP,52.03125983,5.14939530
3991TR,52.03139376,5.14947517
3991TS,52.03149901,5.15050085
3991TT,52.03038146,5.14800213
3991TV,52.02993614,5.14726636
3991TW,52.02937878,5.14739671
3991TX,52.02997629,5.14732667
3991VA,52.03156057,5.15631721
3991VB,52.03158714,5.15788137
3991VC,52.03247034,5.15882203
3991VD,52.03248407,5.15980406
3991VE,52.03336610,5.16274966
3991VG,52.03306697,5.16160549
3991VH,52.03312847,5.15966790
3991VJ,52.03278237,5.16250551
3991VK,52.03230474,5.15758438
3991VL,52.03254103,5.15706445
3991VM,52.03260186,5.15772360
3991VN,52.01461848,5.17584222
3991VP,52.01480478,5.17462554
3991VR,52.01069193,5.17282369
3991VS,52.01085571,5.17620918
3991VT,52.01131747,5.17188957
3991VV,52.01022376,5.17592880
3991VW,52.01046119,5.17499319
3991VX,52.00999954,5.17561186
3991WB,52.02887636,5.15103531
3991WC,52.02947344,5.15211032
3991WD,52.03033221,5.15369025
3991WE,52.03108605,5.15399070
3991WG,52.02903243,5.15060230
3991WH,52.02967883,5.15166874
3991WJ,52.03092541,5.15320960
3991WK,52.03080156,5.15332431
3991WL,52.03010448,5.15279131
3991WN,52.03118751,5.15105131
3991WP,52.03090831,5.15256793
3991WR,52.03111090,5.15288177
3991WS,52.02949085,5.15061489
3991WT,52.02999016,5.14986530
3991WV,52.03022925,5.15118440
3991WX,52.01173694,5.17332875
3991XA,52.03099833,5.16204786
3991XB,52.03073828,5.16195011
3991XC,52.03237379,5.16124716
3991XD,52.03129842,5.16197598
3991XE,52.03198059,5.16234519
3991XG,52.03178869,5.16158596
3991XH,52.03191128,5.16058635
3991XJ,52.03206173,5.16006631
3991XK,52.03134819,5.15946391
3991XL,52.03067479,5.15930726
3991XM,52.03138845,5.15964742
3991XN,52.03049844,5.16128384
3991XP,52.03015606,5.16169353
3991XR,52.03058945,5.16108056
3991XS,52.02976045,5.16046966
3991XT,52.01504141,5.16722180
3991XV,52.01372225,5.16656754
3991XW,52.01234735,5.17856617
3991XX,52.02971293,5.15993072
3991XZ,52.01455270,5.16722611
3991ZA,52.01449016,5.16573018
3991ZB,52.01409659,5.16617880
3991ZC,52.01479228,5.16678289
3991ZD,52.01486072,5.16684751
3991ZE,52.01508859,5.16838312
3991ZG,52.01426584,5.17992532
3991ZH,52.01131342,5.17875578
3991ZJ,52.01117956,5.18166741
3991ZK,52.01091496,5.18113952
3991ZL,52.01115102,5.17988284
3991ZM,52.01067104,5.17943307
3991ZN,52.01037867,5.17853528
3991ZP,52.01034854,5.17765066
3991ZR,52.01066755,5.17675044
3991ZS,52.01149511,5.17574909
3991ZT,52.01112280,5.17613587
3991ZV,52.01178607,5.17730855
3991ZW,52.01136088,5.17793289
3991ZX,52.01147967,5.17868064
3991ZZ,52.01206817,5.17843951
3992AA,52.04095395,5.14801664
3992AB,52.04123551,5.14629349
3992AC,52.04246497,5.14638156
3992AD,52.04297835,5.14499852
3992AE,52.04217129,5.14561757
3992AG,52.04288838,5.14529973
3992AK,52.04055692,5.14991794
3992AL,52.04166264,5.14639090
3992BA,52.03391777,5.15531867
3992BB,52.03443322,5.15477448
3992BC,52.03496181,5.15458387
3992BD,52.03530372,5.15364650
3992BE,52.03557884,5.15507352
3992BG,52.03615673,5.15080493
3992BH,52.03473544,5.15226535
3992BJ,52.03407486,5.15310134
3992BK,52.03435190,5.15396095
3992BL,52.03647883,5.15130840
3992BM,52.03486539,5.15389666
3992BN,52.03329698,5.15094247
3992BP,52.03427533,5.15097961
3992BR,52.03315693,5.15209813
3992BS,52.03392799,5.15255702
3992BT,52.03417571,5.15155967
3992BV,52.03379298,5.15145276
3992BW,52.03330980,5.15272829
3992BX,52.03348268,5.15325333
3992BZ,52.03359565,5.15362290
3992CA,52.03717909,5.15100613
3992CB,52.03755367,5.15084908
3992CC,52.03744075,5.15243646
3992CD,52.03696060,5.15150322
3992CE,52.03628996,5.15194820
3992CG,52.03584160,5.15210066
3992CH,52.03668309,5.14883680
3992CJ,52.03603468,5.14811196
3992CK,52.03605696,5.15024735
3992CL,52.03597773,5.14736534
3992CM,52.03597685,5.14661178
3992CN,52.03718430,5.14930726
3992CP,52.03707522,5.14855237
3992DB,52.03088608,5.14162146
3992DC,52.02777609,5.14818551
3992DD,52.03074530,5.14106974
3992DE,52.02729427,5.14705328
3992DG,52.02814834,5.14371552
3992DH,52.02885027,5.14235749
3992DJ,52.02837178,5.13850479
3992JA,52.03635443,5.15611504
3992JB,52.03566914,5.15560358
3992JC,52.03499286,5.15623802
3992JD,52.03397157,5.15754249
3992JE,52.03375796,5.15885236
3992JG,52.03615679,5.15668174
3992JH,52.03486196,5.15662140
3992JJ,52.03605630,5.15516992
3992JK,52.03458374,5.15945672
3992JL,52.03618817,5.15710290
3992JM,52.03485216,5.15752407
3992JN,52.03620277,5.15788681
3992JP,52.03521603,5.15706471
3992JR,52.03667440,5.15811121
3992JS,52.03717648,5.15626660
3992JT,52.03620463,5.15787632
3992JV,52.03530302,5.15906613
3992JW,52.03648616,5.15854856
3992JX,52.03596112,5.15884927
3992JZ,52.03636497,5.15913781
3992KA,52.03700456,5.15869251
3992KC,52.03771275,5.15789433
3992KD,52.03789255,5.15767931
3992KE,52.03887685,5.15871666
3992KG,52.03873640,5.15825434
3992KH,52.03820428,5.15761063
3992KJ,52.03764733,5.15694358
3992KK,52.03843610,5.15772562
3992KL,52.03816284,5.15622417
3992KM,52.03823494,5.15507416
3992KN,52.03826390,5.15386935
3992KP,52.03810631,5.15570675
3992KR,52.03791974,5.15366193
3992KS,52.03826585,5.15439859
3992KT,52.03771952,5.15308416
3992KV,52.03694603,5.15415295
3992LK,52.02796064,5.14012101
3992LL,52.04010172,5.14422709
3992LM,52.04423454,5.15055738
3992LN,52.05223038,5.14235430
3992LP,52.05241725,5.14184053
3992LR,52.05394149,5.13399595
3992LS,52.04377678,5.13218439
3992LT,52.04886577,5.16249149
3992LV,52.03498606,5.14140040
3992LW,52.05369025,5.15168494
3992LX,52.05371908,5.15250844
3992LZ,52.03476151,5.14274399
3992NB,52.03496162,5.16267102
3992NC,52.03560266,5.16273538
3992ND,52.03609167,5.16337250
3992NE,52.03522095,5.16327552
3992NG,52.03622588,5.16224178
3992NH,52.03722539,5.16304047
3992NJ,52.03760601,5.16345825
3992NK,52.03682330,5.16337109
3992NM,52.03848335,5.16257692
3992NN,52.03776801,5.16336897
3992NP,52.03835350,5.16345443
3992NS,52.03522071,5.16075092
3992NT,52.03606476,5.16045660
3992NV,52.03634654,5.16111234
3992NW,52.03638055,5.16020440
3992NX,52.03815814,5.16124551
3992NZ,52.03782432,5.16167944
3992PA,52.03878255,5.16045568
3992PB,52.03762694,5.15981124
3992PC,52.03860779,5.16091383
3992PD,52.03723242,5.16025882
3992PH,52.03903173,5.16065738
3992PJ,52.03890335,5.15976322
3992PK,52.03947267,5.16089083
3992PL,52.03858535,5.16155629
3992PM,52.03819172,5.15913975
3992PP,52.03748427,5.15895752
3992PR,52.03683616,5.15935108
3992RA,52.03324651,5.14985783
3992RB,52.03434727,5.14929602
3992RC,52.03449993,5.14996892
3992RD,52.03459679,5.15015044
3992RH,52.03491756,5.14812108
3992RK,52.03519966,5.14832378
3992RL,52.03438655,5.14703857
3992RM,52.03431559,5.14754872
3992RN,52.03349682,5.14961075
3992RP,52.03381591,5.14947082
3992RR,52.03324616,5.14761615
3992RS,52.03311523,5.14855494
3992RT,52.03316561,5.14943041
3992RV,52.03239617,5.14619182
3992RW,52.03328368,5.14382694
3992RX,52.03249895,5.14577288
3992RZ,52.03400700,5.14454298
3992SB,52.03623636,5.14644745
3992SC,52.03659091,5.14633326
3992SE,52.03277745,5.14528274
3992SG,52.03512733,5.14491956
3992SH,52.03465512,5.14618115
3992SJ,52.03447285,5.14679701
3992SK,52.03318631,5.14452622
3992XA,52.03885844,5.16353586
3992XB,52.03885624,5.16441766
3992XC,52.03851176,5.16470475
3992XD,52.03796832,5.16482258
3992XE,52.03734711,5.16551344
3992XG,52.03679426,5.16574070
3992XH,52.03893551,5.16712794
3992XK,52.03721997,5.16445397
3992XL,52.03817416,5.16433258
3992XM,52.03702968,5.16509865
3992XN,52.03642738,5.16567998
3992XR,52.03590163,5.16482616
3992XS,52.03554647,5.16505891
3992XT,52.03530655,5.16554679
3992XV,52.03488134,5.16554390
3992XW,52.03438180,5.16491753
3992XZ,52.03424056,5.16557296
3993AA,52.04047107,5.16887667
3993AB,52.04015912,5.16727528
3993AC,52.03974450,5.16559670
3993AD,52.03779091,5.16719405
3993AE,52.03985729,5.16714557
3993AG,52.03981798,5.16673209
3993AJ,52.03890160,5.16675366
3993AL,52.03898488,5.16744491
3993AM,52.03819179,5.16713636
3993AN,52.03744776,5.16803568
3993AP,52.03900625,5.16804459
3993AR,52.03784545,5.16790808
3993AS,52.03954083,5.16866018
3993AT,52.03965123,5.16898968
3993AV,52.04075448,5.16766220
3993AW,52.04095341,5.16832597
3993AX,52.04047374,5.16870017
3993AZ,52.04081388,5.16899661
3993BA,52.03807771,5.16828662
3993BB,52.03759826,5.16843454
3993BC,52.03820805,5.16876157
3993BD,52.03883217,5.16920692
3993BE,52.03777776,5.16927902
3993BG,52.03764734,5.16980969
3993BH,52.03722012,5.17004216
3993BK,52.03816586,5.17049889
3993CA,52.04133987,5.17045251
3993CB,52.04107622,5.17013140
3993CC,52.03953082,5.17044769
3993CD,52.04020483,5.17055374
3993CG,52.04024323,5.17108994
3993CH,52.03967107,5.17144187
3993CJ,52.03972599,5.17292770
3993CK,52.04039826,5.17188880
3993CL,52.04051382,5.17235761
3993CM,52.04108734,5.17150329
3993CN,52.04076345,5.17172173
3993CP,52.04178034,5.17125333
3993CR,52.04159547,5.17082224
3993DA,52.04072985,5.17275737
3993DB,52.03894187,5.17380904
3993DC,52.03787978,5.17388794
3993DD,52.04104566,5.17383704
3993DE,52.03793774,5.17427591
3993DG,52.03718969,5.17428512
3993DH,52.04022333,5.17526553
3993DJ,52.04028478,5.17441241
3993DK,52.04166963,5.17415805
3993DL,52.04178481,5.17409822
3993DM,52.04098109,5.17482306
3993DN,52.04241528,5.17403958
3993DP,52.04311730,5.17383111
3993DR,52.04286035,5.17356395
3993DS,52.04207522,5.17152573
3993DT,52.04183289,5.17187818
3993DV,52.04252965,5.17184054
3993DW,52.04232155,5.17301098
3993DX,52.04171455,5.17295022
3993DZ,52.03940764,5.17377500
3993EA,52.03920458,5.17297158
3993EB,52.03898528,5.17224510
3993EC,52.03814484,5.17113721
3993ED,52.03890472,5.17306309
3993EE,52.03813534,5.17198068
3993EG,52.03723227,5.17204915
3993EH,52.03807296,5.17234616
3993EJ,52.03722330,5.17282451
3993EK,52.03642382,5.17257869
3993EL,52.03616320,5.17286611
3993EM,52.03833324,5.17298955
3993EN,52.03771727,5.17326623
3993EP,52.03864118,5.17317380
3993ER,52.03821011,5.17352152
3993ES,52.03738922,5.17362440
3993ET,52.03878188,5.17525857
3993EV,52.03933371,5.17509446
3993EW,52.03951292,5.17503697
3993GA,52.04110068,5.17681756
3993GC,52.04082399,5.17714443
3993GD,52.03967016,5.17688905
3993GE,52.03915384,5.17659833
3993GG,52.04303133,5.17739926
3993GH,52.04247671,5.17600218
3993GK,52.04041945,5.17575039
3993GL,52.04268833,5.17808873
3993GM,52.04246632,5.17668568
3993GN,52.04050301,5.17675708
3993HA,52.04097236,5.17939596
3993HB,52.04080727,5.17890783
3993HC,52.04030950,5.17861848
3993HD,52.03956184,5.17845008
3993HE,52.03954907,5.17879859
3993HG,52.04171783,5.18315862
3993HH,52.04076006,5.17918793
3993HJ,52.04013474,5.17910223
3993HK,52.03939146,5.17915659
3993HL,52.04099598,5.18376160
3993HM,52.04038780,5.18019644
3993HN,52.03907247,5.17960663
3993HP,52.03840373,5.17782543
